Dia_diem,Nam,Thang,Ngay,T,U,R,Sh
Bo_Trach,2023,8,7,29.7,63,0,0.1
Bo_Trach,2023,8,8,30.9,60,0,10
Bo_Trach,2023,8,9,31.1,59,0,11
Bo_Trach,2023,8,10,32.3,59,0,11.5
Bo_Trach,2023,8,11,30.9,68,0.2,3
Bo_Trach,2023,8,12,31.1,70,0.5,5.2
Bo_Trach,2023,8,13,30.6,67,0,7.5
Bo_Trach,2023,8,14,30,72,0,4.7
Bo_Trach,2023,8,15,30.6,70,0,4.8
Bo_Trach,2023,8,16,32.2,65,0,10.8
Bo_Trach,2023,8,17,31.5,70,0.1,11.4
Bo_Trach,2023,8,18,31.5,72,0,11.1
Bo_Trach,2023,8,19,31.1,76,0,10.1
Bo_Trach,2023,8,20,29.6,79,0,7.3
Bo_Trach,2023,8,21,29.2,80,0,10.3
Bo_Trach,2023,8,22,30.6,72,0,10.9
Bo_Trach,2023,8,23,31.5,64,0,9.2
Bo_Trach,2023,8,24,31.6,64,0,8.8
Bo_Trach,2023,8,25,31.2,68,0,9
Bo_Trach,2023,8,26,31.5,66,0,10.9
Bo_Trach,2023,8,27,31.2,66,0,8
Bo_Trach,2023,8,28,31.7,64,0,4.5
Bo_Trach,2023,8,29,28.5,78,0.1,0
Bo_Trach,2023,8,30,26.5,90,10.9,0
Bo_Trach,2023,8,31,26.5,89,6.5,1.4
Bo_Trach,2023,9,1,29.1,71,0,7.8
Bo_Trach,2023,9,2,30.2,68,0,8.2
Bo_Trach,2023,9,3,28,82,1.1,6.4
Bo_Trach,2023,9,4,27.3,82,3.6,3.4
Bo_Trach,2023,9,5,28.5,77,0,9.4
Bo_Trach,2023,9,6,28.9,82,0.2,4.8
Bo_Trach,2023,9,7,28.6,82,0.5,1.1
Bo_Trach,2023,9,8,27.5,88,13,2.3
Bo_Trach,2023,9,9,28.3,86,0.3,8
Bo_Trach,2023,9,10,29.1,80,0,4.2
Bo_Trach,2023,9,11,27.9,84,0.4,0.3
Bo_Trach,2023,9,12,29.3,71,0,4.4
Bo_Trach,2023,9,13,29.5,72,1.1,2.1
Bo_Trach,2023,9,14,27,84,11.2,1.7
Bo_Trach,2023,9,15,26.8,85,2.1,2.9
Bo_Trach,2023,9,16,27.4,86,4.1,0
Bo_Trach,2023,9,17,27.6,85,3.9,1.3
Bo_Trach,2023,9,18,28.3,84,2.6,5
Bo_Trach,2023,9,19,29.1,82,10.1,10.3
Bo_Trach,2023,9,20,29.6,81,0,10.2
Bo_Trach,2023,9,21,29.6,81,0,10.7
Bo_Trach,2023,9,22,29.4,82,0,8.8
Bo_Trach,2023,9,23,29.3,80,0,10.5
Bo_Trach,2023,9,24,28.7,80,0.1,4.7
Bo_Trach,2023,9,25,27.5,89,56.8,1.5
Bo_Trach,2023,9,26,26.3,93,153.9,0
Bo_Trach,2023,9,27,27,90,1,1.1
Bo_Trach,2023,9,28,26.2,92,39.9,0
Bo_Trach,2023,9,29,27.1,92,0.3,2.9
Bo_Trach,2023,9,30,27.9,88,44.4,6.7
Bo_Trach,2023,10,1,28,86,0,9.2
Bo_Trach,2023,10,2,28.2,85,0,8.1
Bo_Trach,2023,10,3,28.6,83,0,6.9
Bo_Trach,2023,10,4,28.8,84,0,7.6
Bo_Trach,2023,10,5,29.2,84,0,9.8
Bo_Trach,2023,10,6,29.1,85,2.4,9.1
Bo_Trach,2023,10,7,28.7,80,138.3,7.7
Bo_Trach,2023,10,8,24.5,94,156,0
Bo_Trach,2023,10,9,24.4,90,1.3,0.2
Bo_Trach,2023,10,10,23.9,95,16.6,0.3
Bo_Trach,2023,10,11,23.1,95,5.7,0.2
Bo_Trach,2023,10,12,23.3,95,68.2,0
Bo_Trach,2023,10,13,23.9,94,71.7,0
Bo_Trach,2023,10,14,27.1,82,7.7,7
Bo_Trach,2023,10,15,25.7,86,0,3.3
Bo_Trach,2023,10,16,23.7,91,8,1.9
Bo_Trach,2023,10,17,25.1,91,1.5,0.6
Bo_Trach,2023,10,18,24.8,92,3.9,0
Bo_Trach,2023,10,19,27.5,80,0,8.5
Bo_Trach,2023,10,20,26.9,83,0.1,6.5
Bo_Trach,2023,10,21,23.9,88,18.5,0
Bo_Trach,2023,10,22,23,86,9,0
